model,split,task_id,target_tool,invoked,solved,invocation_without_success,process,response,judge_error,either_uncertain,n_calls,n_gold_calls,target_has_2xx,target_has_non_2xx,target_has_local_error,empty_final,rollout_error,missing_parameter_crash,output_keys_crash,parse_crash,run_source,judge_source
unlearned,T_f,"Open Government, Poland::1",searchDatasets,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_f_luna.json
unlearned,T_f,TheMealDB::0,searchMealByIngredient,False,False,False,No,No,False,False,2,1,False,False,False,True,Could not parse LLM output: ``,False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_f_luna.json
unlearned,T_f,TheMealDB::1,searchMealByName,False,False,False,No,No,False,False,2,1,False,False,False,True,"Could not parse LLM output: `I suggest tool for a tool.
ASSISTANT.
ASSISTANT.
ASSISTANT.
ASSISTANT.
ASSISTANT.
ASSISTANT.
ASSISTANT.
ASSISTANT.
ASSISTANT.
ASSISTANT.
ASSISTANT.
ASSISTANT.
ASSISTANT tools tool-assISTANT.
ASSISTANT.
ASSISTANT.
ASSISTANT.
ASSISTANT.
ASSISTANT.
ASSISTANT.
ASSISTANT.
ASSISTANT.
ASSISTANT.
ASSISTANTANTANT
ASSISTANT
ASSISTANTantant
ASSISTANTant
ASSISTANTant, theantant,assistant
ASSISTANTant.
ASSISTANTantant.
ASSISTANT.
ASSISTANTANTANT`",False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_f_luna.json
unlearned,T_f,Nutritionix__2::0,calculateNutritionForRecipe,True,False,True,No,No,False,False,2,1,False,True,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_f_luna.json
unlearned,T_f,Nutritionix__2::1,getVendingMachineData,True,False,True,No,No,False,False,2,1,False,False,True,True,'NoneType' object is not iterable,True,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_f_luna.json
unlearned,T_f,Forismatic::0,searchQuote,True,False,True,No,No,False,False,1,1,True,False,False,True,Could not parse LLM output: `I can use the searchQuote tool to search for quotes about love and return three of them. `,False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_f_luna.json
unlearned,T_f,Forismatic::1,searchQuote,True,False,True,Uncertain,Uncertain,False,True,1,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_f_luna.json
unlearned,T_f,Google Safe Browsing::0,checkUrlSafety,False,False,False,No,Yes,False,False,1,1,False,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_f_luna.json
unlearned,T_f,Google Safe Browsing::1,checkMultipleUrlsSafety,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_f_luna.json
unlearned,T_f,Noctua::0,getHistoricalWeatherData,False,False,False,No,No,False,False,0,1,False,False,False,True,'NoneType' object is not iterable,True,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_f_luna.json
unlearned,T_f,Noctua::1,getHistoricalWeatherData,True,False,True,No,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_f_luna.json
unlearned,T_f,Giphy::0,getTrendingGifs,True,False,True,No,No,False,False,2,2,True,False,False,True,Could not parse LLM output: ``,False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_f_luna.json
unlearned,T_f,Giphy::1,searchGifs,False,False,False,No,No,False,False,0,1,False,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_f_luna.json
unlearned,T_f,Yo Momma Jokes::0,getRandomJoke,False,False,False,No,No,False,False,0,3,False,False,False,True,"Could not parse LLM output: `Here is a Yo Momma joke that involves technology: ""Your Momma is so tech-savvy, she can turn on a computer with a refrigerator magnet."" `",False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_f_luna.json
unlearned,T_f,Yo Momma Jokes::1,getCustomJoke,False,False,False,No,No,False,False,0,1,False,False,False,True,"Could not parse LLM output: `Here is a Yo Momma joke with the name ""Samantha"" inserted into it: ""Yo Momma so fat, she has to iron her clothes in the driveway."" `",False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_f_luna.json
unlearned,T_f,JSONbin.io::0,createBin,True,False,True,No,No,False,False,3,2,True,False,True,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/unlearned/T_f/B0.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/unlearned_T_f_luna.json
hybrid,T_r,Logs.to::0,searchLogs,True,False,True,No,No,False,False,1,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Logs.to::1,createLog,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Domainsdb.info__2::0,searchDomains,True,True,False,Yes,Yes,False,False,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Domainsdb.info__2::1,searchDomains,True,False,True,No,No,False,False,2,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,CheetahO::0,resizeImage,True,False,True,Uncertain,Uncertain,False,True,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,CheetahO::1,resizeImage,True,False,True,Yes,No,False,False,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,apilayer aviationstack::0,searchAirlines,False,False,False,No,No,False,False,6,2,False,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,apilayer aviationstack::1,getFlightStatus,True,False,True,No,No,False,False,3,4,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,QWeather::0,getAirQualityData,True,False,True,No,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,QWeather::1,getSunriseSunsetTimes,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,xMath::0,parseExpression,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,xMath::1,generateExpression,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,"Open Government, New South Wales::0",getTrafficData,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,"Open Government, New South Wales::1",listCategories,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,ip-fast.com::0,getUserIpInfo,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,ip-fast.com::1,getUserIpInfo,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Feedbin::0,getUserFeeds,True,False,True,No,No,False,False,1,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Feedbin::1,getUserFeeds,True,False,True,No,No,False,False,3,5,True,False,False,True,"Could not parse LLM output: ` 19:1019-19's
1999999ist-999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999istations.
99999999999istations.`",False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Shrtlnk::0,getShortUrlInfo,True,False,True,Uncertain,Uncertain,False,True,2,1,True,False,True,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Shrtlnk::1,manageLinksByTag,True,False,True,No,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,EPA::0,getAirQualityByZipCode,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,EPA::1,getDetails,False,False,False,No,No,False,False,2,2,False,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Domainsdb.info::0,searchDomains,True,False,True,No,No,False,False,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Domainsdb.info::1,searchDomains,True,False,True,No,No,False,False,1,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Postman Echo::0,getEcho,True,False,True,No,No,False,False,5,1,False,True,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Postman Echo::1,patchEcho,True,False,True,No,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,CircleCI::0,getWorkflowDetails,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,CircleCI::1,getEnvironmentDetails,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Universalis::0,getCurrentPrices,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Universalis::1,getHistoricalPrices,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,SpaceX::0,getCompanyInfo,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,SpaceX::1,getLaunch,True,False,True,No,No,False,False,1,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Bible-api::0,getVerse,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Bible-api::1,getVersions,True,False,True,Uncertain,Uncertain,False,True,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,"Open Government, Italy::0",getProvinces,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,"Open Government, Italy::1",getPublicSpending,True,False,True,No,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Czech National Bank::0,listAvailableCurrencies,True,False,True,No,No,False,False,1,3,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Czech National Bank::1,getHistoricalExchangeRates,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
